head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time
16,38,54,38,Validation,7,31234b14a6ab693e,1.74399995803833,0.12000012397766113,1644963393.687,54,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/4-4-1.png' />,3-4-1.png,4-4-1.png,2-1-1.png,3-4-1.png,4-4-1.png,1082.3883755207062,2022-02-15T22:16:33.687000,1644962311.2986245
42,9,51,51,Validation,8,31234b14a6ab693e,2.5239999294281006,0.125,1644963396.435,9,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/1-5-2.png' />,1-5-2.png,4-2-2.png,3-6-1.png,4-2-2.png,1-5-2.png,1085.136375427246,2022-02-15T22:16:36.435000,1644962311.2986245
35,59,61,59,Random,-9999,31234b14a6ab693e,3.0139999389648438,0.22600007057189941,1644963399.673,61,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/4-7-2.png' />,4-6-2.png,4-7-2.png,3-2-2.png,4-6-2.png,4-7-2.png,1088.3743755817413,2022-02-15T22:16:39.673000,1644962311.2986245
35,56,55,55,Validation,9,31234b14a6ab693e,2.6480000019073486,0.2239999771118164,1644963402.561,56,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/4-5-1.png' />,4-5-1.png,4-4-2.png,3-2-2.png,4-4-2.png,4-5-1.png,1091.2623755931854,2022-02-15T22:16:42.561000,1644962311.2986245
40,20,7,7,Validation,10,31234b14a6ab693e,1.503000020980835,0.24100017547607422,1644963404.183,20,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/2-3-1.png' />,2-3-1.png,1-4-2.png,3-5-1.png,1-4-2.png,2-3-1.png,1092.8843755722046,2022-02-15T22:16:44.183000,1644962311.2986245
31,2,55,2,Random,-9999,31234b14a6ab693e,2.9559998512268066,0.11599993705749512,1644963407.375,55,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/4-4-2.png' />,1-2-1.png,4-4-2.png,2-8-2.png,1-2-1.png,4-4-2.png,1096.0763754844666,2022-02-15T22:16:47.375000,1644962311.2986245
6,44,51,51,Random,-9999,31234b14a6ab693e,1.7350001335144043,0.2330000400543213,1644963409.226,44,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/3-7-1.png' />,3-7-1.png,4-2-2.png,1-4-1.png,4-2-2.png,3-7-1.png,1097.9273755550385,2022-02-15T22:16:49.226000,1644962311.2986245
22,49,13,13,Random,-9999,31234b14a6ab693e,2.2739999294281006,0.12599992752075195,1644963411.739,49,<img src='/static/targets/4-1-2.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-1-2.png' />,4-1-2.png,1-7-2.png,2-4-1.png,1-7-2.png,4-1-2.png,1100.4403755664825,2022-02-15T22:16:51.739000,1644962311.2986245
38,33,37,37,Random,-9999,31234b14a6ab693e,1.498000144958496,0.23799991607666016,1644963413.356,33,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/3-1-2.png' />,3-1-2.png,3-3-2.png,3-4-1.png,3-3-2.png,3-1-2.png,1102.0573754310608,2022-02-15T22:16:53.356000,1644962311.2986245
44,60,10,10,Random,-9999,31234b14a6ab693e,1.9880001544952393,0.12399983406066895,1644963415.592,60,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/4-7-1.png' />,4-7-1.png,1-6-1.png,3-7-1.png,1-6-1.png,4-7-1.png,1104.293375492096,2022-02-15T22:16:55.592000,1644962311.2986245
9,32,11,32,Random,-9999,31234b14a6ab693e,2.0920000076293945,0.2369999885559082,1644963417.903,11,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/1-6-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/1-6-2.png' />,3-1-1.png,1-6-2.png,1-5-2.png,3-1-1.png,1-6-2.png,1106.6043756008148,2022-02-15T22:16:57.903000,1644962311.2986245
40,44,16,44,Random,-9999,31234b14a6ab693e,3.0340001583099365,0.22299981117248535,1644963421.158,16,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/3-5-1.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/2-1-1.png' />,3-7-1.png,2-1-1.png,3-5-1.png,3-7-1.png,2-1-1.png,1109.8593754768372,2022-02-15T22:17:01.158000,1644962311.2986245
10,25,42,42,Validation,11,31234b14a6ab693e,2.7829999923706055,0.24099993705749512,1644963424.194,25,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/2-5-2.png' />,2-5-2.png,3-6-1.png,1-6-1.png,3-6-1.png,2-5-2.png,1112.8953754901886,2022-02-15T22:17:04.194000,1644962311.2986245
45,31,29,29,Validation,12,31234b14a6ab693e,2.367999792098999,0.23200011253356934,1644963426.784,31,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/2-8-2.png' />,2-8-2.png,2-7-2.png,3-7-2.png,2-7-2.png,2-8-2.png,1115.485375404358,2022-02-15T22:17:06.784000,1644962311.2986245
50,52,19,52,Random,-9999,31234b14a6ab693e,5.7799999713897705,0.22800016403198242,1644963432.685,19,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/2-2-2.png' />,4-3-1.png,2-2-2.png,4-2-1.png,4-3-1.png,2-2-2.png,1121.386375427246,2022-02-15T22:17:12.685000,1644962311.2986245
34,36,56,36,Random,-9999,31234b14a6ab693e,1.687999963760376,0.2330000400543213,1644963434.609,56,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/3-2-1.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/4-5-1.png' />,3-3-1.png,4-5-1.png,3-2-1.png,3-3-1.png,4-5-1.png,1123.3103754520416,2022-02-15T22:17:14.609000,1644962311.2986245
29,51,50,51,Random,-9999,31234b14a6ab693e,2.138000011444092,0.11900019645690918,1644963436.87,50,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/4-2-1.png' />,4-2-2.png,4-2-1.png,2-7-2.png,4-2-2.png,4-2-1.png,1125.5713753700256,2022-02-15T22:17:16.870000,1644962311.2986245
61,21,51,51,Random,-9999,31234b14a6ab693e,2.3299999237060547,0.23799991607666016,1644963439.571,21,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/2-3-2.png' />,2-3-2.png,4-2-2.png,4-7-2.png,4-2-2.png,2-3-2.png,1128.2723755836487,2022-02-15T22:17:19.571000,1644962311.2986245
23,10,4,4,Random,-9999,31234b14a6ab693e,1.5509998798370361,0.24900007247924805,1644963441.242,10,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/1-6-1.png' />,1-6-1.png,1-3-1.png,2-4-2.png,1-3-1.png,1-6-1.png,1129.9433755874634,2022-02-15T22:17:21.242000,1644962311.2986245
48,56,17,17,Random,-9999,31234b14a6ab693e,10.92900013923645,0.11100006103515625,1644963452.388,56,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/4-5-1.png' />,4-5-1.png,2-1-2.png,4-1-1.png,2-1-2.png,4-5-1.png,1141.0893754959106,2022-02-15T22:17:32.388000,1644962311.2986245
25,7,62,62,Random,-9999,31234b14a6ab693e,1.8280000686645508,0.22799992561340332,1644963454.331,7,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/1-4-2.png' />,1-4-2.png,4-8-1.png,2-5-2.png,4-8-1.png,1-4-2.png,1143.032375574112,2022-02-15T22:17:34.331000,1644962311.2986245
61,47,43,43,Random,-9999,31234b14a6ab693e,2.434999942779541,0.11699986457824707,1644963457.006,47,<img src='/static/targets/3-8-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/3-8-2.png' />,3-8-2.png,3-6-2.png,4-7-2.png,3-6-2.png,3-8-2.png,1145.7073755264282,2022-02-15T22:17:37.006000,1644962311.2986245
25,19,28,19,Random,-9999,31234b14a6ab693e,0.9260001182556152,0.25,1644963458.065,28,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/2-7-1.png' />,2-2-2.png,2-7-1.png,2-5-2.png,2-2-2.png,2-7-1.png,1146.766375541687,2022-02-15T22:17:38.065000,1644962311.2986245
8,13,60,60,Random,-9999,31234b14a6ab693e,2.381999969482422,0.11400008201599121,1644963460.675,13,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/1-7-2.png' />,1-7-2.png,4-7-1.png,1-5-1.png,4-7-1.png,1-7-2.png,1149.3763754367828,2022-02-15T22:17:40.675000,1644962311.2986245
62,31,28,31,Random,-9999,31234b14a6ab693e,1.068000078201294,0.12399983406066895,1644963461.749,28,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/2-7-1.png' />,2-8-2.png,2-7-1.png,4-8-1.png,2-8-2.png,2-7-1.png,1150.4503755569458,2022-02-15T22:17:41.749000,1644962311.2986245
1,63,60,60,Random,-9999,31234b14a6ab693e,1.558000087738037,0.12199997901916504,1644963463.435,63,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/4-8-2.png' />,4-8-2.png,4-7-1.png,1-1-2.png,4-7-1.png,4-8-2.png,1152.136375427246,2022-02-15T22:17:43.435000,1644962311.2986245
8,24,12,24,Random,-9999,31234b14a6ab693e,1.4520001411437988,0.11599993705749512,1644963464.99,12,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/1-7-1.png' />,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/1-7-1.png' />,2-5-1.png,1-7-1.png,1-5-1.png,2-5-1.png,1-7-1.png,1153.6913754940033,2022-02-15T22:17:44.990000,1644962311.2986245
7,3,34,3,Random,-9999,31234b14a6ab693e,0.9650001525878906,0.11499977111816406,1644963466.073,34,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/3-2-1.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/3-2-1.png' />,1-2-2.png,3-2-1.png,1-4-2.png,1-2-2.png,3-2-1.png,1154.7743754386902,2022-02-15T22:17:46.073000,1644962311.2986245
16,36,27,27,Random,-9999,31234b14a6ab693e,1.569000005722046,0.1119999885559082,1644963467.755,36,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/3-3-1.png' />,3-3-1.png,2-6-2.png,2-1-1.png,2-6-2.png,3-3-1.png,1156.4563755989075,2022-02-15T22:17:47.755000,1644962311.2986245
5,52,61,61,Validation,13,31234b14a6ab693e,1.9320001602172852,0.12399983406066895,1644963469.807,52,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/4-3-1.png' />,4-3-1.png,4-7-2.png,1-3-2.png,4-7-2.png,4-3-1.png,1158.5083754062653,2022-02-15T22:17:49.807000,1644962311.2986245
11,4,46,4,Random,-9999,31234b14a6ab693e,1.195000171661377,0.21299982070922852,1644963471.22,46,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/1-6-2.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/3-8-1.png' />,1-3-1.png,3-8-1.png,1-6-2.png,1-3-1.png,3-8-1.png,1159.9213755130768,2022-02-15T22:17:51.220000,1644962311.2986245
0,23,62,62,Random,-9999,31234b14a6ab693e,1.315000057220459,0.11699986457824707,1644963472.65,23,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/1-1-1.png' />,<img src='/static/targets/4-8-1.png' />,<img src='/static/targets/2-4-2.png' />,2-4-2.png,4-8-1.png,1-1-1.png,4-8-1.png,2-4-2.png,1161.351375579834,2022-02-15T22:17:52.650000,1644962311.2986245
13,30,50,50,Random,-9999,31234b14a6ab693e,1.9170000553131104,0.12299990653991699,1644963474.888,30,<img src='/static/targets/2-8-1.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/2-8-1.png' />,2-8-1.png,4-2-1.png,1-7-2.png,4-2-1.png,2-8-1.png,1163.5893754959106,2022-02-15T22:17:54.888000,1644962311.2986245
38,25,30,25,Random,-9999,31234b14a6ab693e,2.052000045776367,0.2999999523162842,1644963477.057,30,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/2-8-1.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/2-8-1.png' />,2-5-2.png,2-8-1.png,3-4-1.png,2-5-2.png,2-8-1.png,1165.7583754062653,2022-02-15T22:17:57.057000,1644962311.2986245
45,60,26,60,Random,-9999,31234b14a6ab693e,1.4010000228881836,0.24699997901916504,1644963478.717,26,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/2-6-1.png' />,4-7-1.png,2-6-1.png,3-7-2.png,4-7-1.png,2-6-1.png,1167.418375492096,2022-02-15T22:17:58.717000,1644962311.2986245
50,23,51,51,Random,-9999,31234b14a6ab693e,1.2820000648498535,0.1419999599456787,1644963480.114,23,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/2-4-2.png' />,2-4-2.png,4-2-2.png,4-2-1.png,4-2-2.png,2-4-2.png,1168.8153755664825,2022-02-15T22:18:00.114000,1644962311.2986245
9,30,24,30,Random,-9999,31234b14a6ab693e,1.444000005722046,0.11599993705749512,1644963481.678,24,<img src='/static/targets/2-8-1.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/2-8-1.png' />,<img src='/static/targets/2-5-1.png' />,2-8-1.png,2-5-1.png,1-5-2.png,2-8-1.png,2-5-1.png,1170.3793754577637,2022-02-15T22:18:01.678000,1644962311.2986245
9,58,52,58,Random,-9999,31234b14a6ab693e,2.944000005722046,0.12000012397766113,1644963484.858,52,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/4-3-1.png' />,4-6-1.png,4-3-1.png,1-5-2.png,4-6-1.png,4-3-1.png,1173.5593755245209,2022-02-15T22:18:04.858000,1644962311.2986245
0,28,45,28,Random,-9999,31234b14a6ab693e,2.871999979019165,0.24000000953674316,1644963487.958,45,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/1-1-1.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/3-7-2.png' />,2-7-1.png,3-7-2.png,1-1-1.png,2-7-1.png,3-7-2.png,1176.6593754291534,2022-02-15T22:18:07.958000,1644962311.2986245
18,47,42,47,Random,-9999,31234b14a6ab693e,2.0409998893737793,0.23099994659423828,1644963490.131,42,<img src='/static/targets/3-8-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/2-2-1.png' />,<img src='/static/targets/3-8-2.png' />,<img src='/static/targets/3-6-1.png' />,3-8-2.png,3-6-1.png,2-2-1.png,3-8-2.png,3-6-1.png,1178.8323755264282,2022-02-15T22:18:10.131000,1644962311.2986245
6,48,43,43,Random,-9999,31234b14a6ab693e,2.2139999866485596,0.12200021743774414,1644963492.668,48,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/4-1-1.png' />,4-1-1.png,3-6-2.png,1-4-1.png,3-6-2.png,4-1-1.png,1181.3693754673004,2022-02-15T22:18:12.668000,1644962311.2986245
61,37,45,45,Random,-9999,31234b14a6ab693e,1.7730000019073486,0.22699999809265137,1644963494.464,37,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/3-3-2.png' />,3-3-2.png,3-7-2.png,4-7-2.png,3-7-2.png,3-3-2.png,1183.165375471115,2022-02-15T22:18:14.464000,1644962311.2986245
1,14,43,43,Random,-9999,31234b14a6ab693e,2.2759997844696045,0.125,1644963497.022,14,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/1-8-1.png' />,1-8-1.png,3-6-2.png,1-1-2.png,3-6-2.png,1-8-1.png,1185.7233755588531,2022-02-15T22:18:17.022000,1644962311.2986245
32,52,22,22,Validation,14,31234b14a6ab693e,2.314000129699707,0.23000001907348633,1644963499.521,52,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/4-3-1.png' />,4-3-1.png,2-4-1.png,3-1-1.png,2-4-1.png,4-3-1.png,1188.2223753929138,2022-02-15T22:18:19.521000,1644962311.2986245
23,35,7,35,Random,-9999,31234b14a6ab693e,1.4129998683929443,0.22699999809265137,1644963501.051,7,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/1-4-2.png' />,3-2-2.png,1-4-2.png,2-4-2.png,3-2-2.png,1-4-2.png,1189.7523756027222,2022-02-15T22:18:21.051000,1644962311.2986245
49,28,15,15,Random,-9999,31234b14a6ab693e,1.307999849319458,0.11600017547607422,1644963502.47,28,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/4-1-2.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/2-7-1.png' />,2-7-1.png,1-8-2.png,4-1-2.png,1-8-2.png,2-7-1.png,1191.1713755130768,2022-02-15T22:18:22.470000,1644962311.2986245
28,36,8,36,Random,-9999,31234b14a6ab693e,1.507000207901001,0.10899996757507324,1644963504.099,8,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/1-5-1.png' />,3-3-1.png,1-5-1.png,2-7-1.png,3-3-1.png,1-5-1.png,1192.8003754615784,2022-02-15T22:18:24.099000,1644962311.2986245
61,18,48,18,Random,-9999,31234b14a6ab693e,2.0269999504089355,0.13299989700317383,1644963506.257,48,<img src='/static/targets/2-2-1.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/2-2-1.png' />,<img src='/static/targets/4-1-1.png' />,2-2-1.png,4-1-1.png,4-7-2.png,2-2-1.png,4-1-1.png,1194.958375453949,2022-02-15T22:18:26.257000,1644962311.2986245
